time,open,high,low,close,Volume,Volume MA,Basis,Upper,Lower,Basis,Upper,Lower
1394755200,8058574228.112923,8117194215.110644,7860813450.622243,7927576277.988754,22081648.2953623,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1394841600,7934744068.475183,8051451268.255868,7863235739.628616,8018100416.389887,22081648.2953623,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1394928000,8034825873.170141,8067030684.863082,7919838144.43141,7979008906.896317,8512398.31996512,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1395014400,7998899558.587655,8010421137.682626,7803269847.655411,7849943042.114821,8512398.31996512,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1395100800,7858270648.938007,7873845904.647242,7448616716.627021,7711626192.429432,8512398.31996512,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1395187200,7734802235.229718,7869878742.90851,7623081068.073106,7700140506.031233,8512398.31996512,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1395273600,7688016496.580976,7704363785.166055,7290325723.576507,7378309860.709006,8512398.31996512,17958504.079555333,NaN,NaN,NaN,NaN,NaN,NaN
1395360000,7380354491.374405,7667153957.102664,7002819347.232571,7179602542.894219,8512398.31996512,16100911.408426398,NaN,NaN,NaN,NaN,NaN,NaN
1395446400,7180253365.744043,7210747736.988305,6808421665.008816,7125487904.888226,8512398.31996512,15695300.608844647,NaN,NaN,NaN,NaN,NaN,NaN
1395532800,7131449724.363693,7197063828.132389,7034978541.221658,7105506101.332796,22428897.943767846,15985514.790453032,NaN,NaN,NaN,NaN,NaN,NaN
1395619200,7047010198.363051,7488890393.7277975,6897828464.737653,7392286404.794638,22428897.943767846,16275728.972061416,NaN,NaN,NaN,NaN,NaN,NaN
1395705600,7398010772.831967,7418267303.952802,7182027218.048958,7370657784.909309,22428897.943767846,16565943.1536698,NaN,NaN,NaN,NaN,NaN,NaN
1395792000,7370657784.909309,7475956072.33434,7129044533.718525,7337887104.228573,22428897.943767846,16856157.335278187,NaN,NaN,NaN,NaN,NaN,NaN
1395878400,7339057657.747229,7342298654.8007555,5882044199.054184,5983834490.074431,22428897.943767846,17146371.51688657,NaN,NaN,NaN,NaN,NaN,NaN
1395964800,5998252792.699845,6726227177.004344,5908834585.832084,6331280141.275366,22428897.943767846,17436585.698494956,NaN,NaN,NaN,NaN,NaN,NaN
1396051200,6334623693.798327,6424337616.248265,6144479542.324161,6211737933.995741,22428897.943767846,17453948.180915233,NaN,NaN,NaN,NaN,NaN,NaN
1396137600,6227857686.879227,6234121188.412525,5518387668.236161,5822876640.838033,21953455.61660509,17447538.546977375,NaN,NaN,NaN,NaN,NaN,NaN
1396224000,5823194690.030057,6165372641.09597,5544024138.2623825,5757067461.435457,21953455.61660509,17441128.913039513,NaN,NaN,NaN,NaN,NaN,NaN
1396310400,5757111236.995466,6460911091.808336,5719391696.496025,6062811626.734734,21953455.61660509,17434719.279101655,NaN,NaN,NaN,NaN,NaN,NaN
1396396800,6065653443.408494,6268614787.186417,5440133972.488002,5559342480.359943,21953455.61660509,17428309.645163797,NaN,NaN,NaN,NaN,NaN,NaN
1396483200,5558025323.28897,5889649722.196523,5261193216.750999,5708178794.587272,21953455.61660509,17421900.011225935,NaN,NaN,NaN,NaN,NaN,NaN
1396569600,5707581171.912557,5816265150.631409,5449131892.93207,5722348587.622837,21953455.61660509,17415490.377288077,NaN,NaN,NaN,NaN,NaN,NaN
1396656000,5692715843.11209,5885917266.909294,5580871845.164884,5878817744.022473,21953455.61660509,18087543.242120076,NaN,NaN,NaN,NaN,NaN,NaN
1396742400,5894453845.973647,5899649929.944854,5709266776.807069,5787169775.020359,16504708.74615043,18487158.76342934,NaN,NaN,NaN,NaN,NaN,NaN
1396828800,5834720114.271319,5888878074.210693,5656128846.308955,5671751553.800904,16504708.74615043,18886774.284738608,NaN,NaN,NaN,NaN,NaN,NaN
1396915200,5671751553.800904,5833458396.69635,5658753424.382998,5753123342.197584,16504708.74615043,19286389.80604787,NaN,NaN,NaN,NaN,NaN,NaN
1397001600,5753050244.300126,5801396088.26269,5548254155.382494,5602451969.439924,16504708.74615043,19686005.327357136,NaN,NaN,NaN,NaN,NaN,NaN
1397088000,5602417281.042103,5612218729.680876,4513380845.419338,4604046356.368377,16504708.74615043,20085620.848666403,NaN,NaN,NaN,NaN,NaN,NaN
1397174400,4605017262.439479,5483929404.223073,4307995943.288344,5366814625.263397,16504708.74615043,20485236.369975667,NaN,NaN,NaN,NaN,NaN,NaN
1397260800,5366797990.026997,5577380807.566083,5247018639.516577,5370704646.796886,16504708.74615043,20189026.910094798,NaN,NaN,NaN,NaN,NaN,NaN
1397347200,5402244756.29163,5439963563.131429,5046042078.745394,5291306567.504558,19421392.48196778,20038651.637004796,NaN,NaN,NaN,NaN,NaN,NaN
1397433600,5291179480.977009,6039781127.741337,5183199607.839665,5829913901.43038,19421392.48196778,19888276.363914795,NaN,NaN,NaN,NaN,NaN,NaN
1397520000,5847574799.963583,6731700298.230404,5760413210.4448,6626085011.039836,19421392.48196778,19737901.09082479,NaN,NaN,NaN,NaN,NaN,NaN
1397606400,6657083599.00787,6986672386.860526,6282768909.225993,6743079364.925733,19421392.48196778,19587525.81773479,NaN,NaN,NaN,NaN,NaN,NaN
1397692800,6741392075.5574875,6812341976.850016,6129963454.178901,6367048831.952935,19421392.48196778,19437150.544644788,NaN,NaN,NaN,NaN,NaN,NaN
1397779200,6368064317.251714,6461263221.125774,5980959456.483221,6149574428.059223,19421392.48196778,19286775.271554787,NaN,NaN,NaN,NaN,NaN,NaN
1397865600,6136902403.28558,6466285951.555067,6018152540.443915,6417931889.985486,19421392.48196778,19160172.11482292,NaN,NaN,NaN,NaN,NaN,NaN
1397952000,6450700355.269613,6596054988.635178,6292472290.199267,6384446016.5553255,26086750.474169686,19366836.85770115,NaN,NaN,NaN,NaN,NaN,NaN
1398038400,6396295929.269938,6576116011.2725525,6253123013.331268,6339655392.046639,26086750.474169686,19573501.600579377,NaN,NaN,NaN,NaN,NaN,NaN
1398124800,6355358988.283919,6450820562.6184635,6191686077.133453,6253159466.437015,26086750.474169686,19780166.343457606,NaN,NaN,NaN,NaN,NaN,NaN
1398211200,6252725863.468224,6321580178.957404,6181228583.125701,6278240709.5037365,26086750.474169686,19986831.086335834,NaN,NaN,NaN,NaN,NaN,NaN
1398297600,6277749451.041598,6445503802.008279,6122659759.782167,6407134317.025218,26086750.474169686,20193495.829214063,NaN,NaN,NaN,NaN,NaN,NaN
1398384000,6406835419.271704,6437819622.576114,5585591652.8599415,5952839340.205017,26086750.474169686,20400160.57209229,NaN,NaN,NaN,NaN,NaN,NaN
1398470400,5956468343.228902,6014625607.801516,5752331478.673785,5855602993.612502,26086750.474169686,20879262.658493254,NaN,NaN,NaN,NaN,NaN,NaN
1398556800,5874340318.768116,5912230417.260438,5497532296.796552,5501947195.47665,13384705.981920559,20723262.52028176,NaN,NaN,NaN,NaN,NaN,NaN
1398643200,5500267796.9873295,5789133264.560145,5422701049.694065,5666016020.208687,13384705.981920559,20567262.382070266,NaN,NaN,NaN,NaN,NaN,NaN
1398729600,5637361644.903069,5818671089.029541,5525571821.979299,5733852667.153082,13384705.981920559,20411262.24385877,NaN,NaN,NaN,NaN,NaN,NaN
1398816000,5732139952.146004,5812031373.279542,5539739755.103593,5742958681.010107,13384705.981920559,20255262.105647273,NaN,NaN,NaN,NaN,NaN,NaN
1398902400,5747681243.117663,5965942064.348829,5732156599.069757,5900449064.243926,13384705.981920559,20099261.96743578,NaN,NaN,NaN,NaN,NaN,NaN
1398988800,5900449064.243926,5926803927.605944,5685726237.284859,5816428173.896797,13384705.981920559,19943261.829224285,NaN,NaN,NaN,NaN,NaN,NaN
1399075200,5781618734.112271,5814141028.902112,5509036289.793091,5625530978.89572,13384705.981920559,19641427.504221924,NaN,NaN,NaN,NaN,NaN,NaN
1399161600,5627065988.209268,5680710896.67598,5505122145.727455,5617011559.827867,12450618.466158547,19292888.80343146,NaN,NaN,NaN,NaN,NaN,NaN
1399248000,5588891603.299944,5707816018.289658,5444630992.326878,5550868393.993679,12450618.466158547,18944350.102640998,NaN,NaN,NaN,NaN,NaN,NaN
1399334400,5535068382.121093,5566461807.453613,5385724465.989078,5487628757.033322,12450618.466158547,18595811.401850536,NaN,NaN,NaN,NaN,NaN,NaN
1399420800,5501528893.332919,5797369658.270254,5457006416.510193,5642717165.247201,12450618.466158547,18247272.701060075,NaN,NaN,NaN,NaN,NaN,NaN
1399507200,5661430543.484003,5773085153.536542,5609932991.564037,5612705213.182283,12450618.466158547,17898734.000269614,NaN,NaN,NaN,NaN,NaN,NaN
1399593600,5637198043.626614,5864991186.079936,5610803291.25765,5804025985.22659,12450618.466158547,17550195.29947915,NaN,NaN,NaN,NaN,NaN,NaN
1399680000,5808652310.550333,5895762972.2984085,5768615879.985107,5842346149.9099045,12450618.466158547,16868388.699078597,NaN,NaN,NaN,NaN,NaN,NaN
1399766400,5886852002.31339,5895095537.7202,5522195391.769502,5658851002.155987,9829607.178540261,16055531.534297127,NaN,NaN,NaN,NaN,NaN,NaN
1399852800,5628884813.89457,5708660747.373242,5547031346.025897,5691233421.43843,9829607.178540261,15242674.369515657,NaN,NaN,NaN,NaN,NaN,NaN
1399939200,5689383180.781251,5695308031.090246,5536095974.648911,5647598802.636895,9829607.178540261,14429817.204734188,NaN,NaN,NaN,NaN,NaN,NaN
1400025600,5647316633.092454,5794882773.977148,5635016009.373563,5740839752.549646,9829607.178540261,13616960.03995272,NaN,NaN,NaN,NaN,NaN,NaN
1400112000,5716811831.734104,5843056007.308806,5711804516.541299,5750440754.683209,9829607.178540261,12804102.875171248,NaN,NaN,NaN,NaN,NaN,NaN
1400198400,5751170664.304348,5834989205.272066,5720718832.323082,5761947553.477861,9829607.178540261,11991245.710389776,NaN,NaN,NaN,NaN,NaN,NaN
1400284800,5767828162.616251,5820361028.938129,5727495438.535602,5782107712.550627,9829607.178540261,11813490.77022076,NaN,NaN,NaN,NaN,NaN,NaN
1400371200,5795755054.279791,5834826261.574235,5733262557.641034,5775347857.246125,5502328.632610519,11419371.902755259,NaN,NaN,NaN,NaN,NaN,NaN
1400457600,5775347876.452028,5819632727.546146,5702529756.364423,5794870838.081416,5502328.632610519,11025253.035289757,NaN,NaN,NaN,NaN,NaN,NaN
1400544000,5795789290.590662,6467363838.184771,5772179409.329238,6317085028.766337,5502328.632610519,10631134.167824255,NaN,NaN,NaN,NaN,NaN,NaN
1400630400,6317274140.198502,6456002294.3392515,6286947261.725277,6384175403.493968,5502328.632610519,10237015.300358754,NaN,NaN,NaN,NaN,NaN,NaN
1400716800,6383626652.389541,6864244332.812506,6346026346.137997,6859142719.765417,5502328.632610519,9842896.43289325,NaN,NaN,NaN,NaN,NaN,NaN
1400803200,6857071011.84747,7099008064.571779,6705382772.667367,6784842900.241718,5502328.632610519,9448777.565427748,NaN,NaN,NaN,NaN,NaN,NaN
1400889600,6784480793.09178,6858965329.452114,6663914128.515553,6840218089.250667,5502328.632610519,9101363.073750349,NaN,NaN,NaN,NaN,NaN,NaN
1400976000,6856645581.065139,7618780308.552199,6829746246.90956,7449311246.951801,30194416.08508899,9988552.954696871,NaN,NaN,NaN,NaN,NaN,NaN
1401062400,7445532093.676415,7708218519.47845,7317515960.43639,7535617118.368561,30194416.08508899,10875742.835643394,NaN,NaN,NaN,NaN,NaN,NaN
1401148800,7532458515.810441,7715089806.541966,7112205606.922519,7415652360.414237,30194416.08508899,11762932.716589916,NaN,NaN,NaN,NaN,NaN,NaN
1401235200,7414744283.005366,7541588987.318156,7278671320.948719,7501036178.490862,30194416.08508899,12650122.597536441,NaN,NaN,NaN,NaN,NaN,NaN
1401321600,7501998606.963038,7535783525.855829,7229875002.439568,7406149834.250466,30194416.08508899,13537312.478482962,NaN,NaN,NaN,NaN,NaN,NaN
1401408000,7408206549.16092,8159052187.118077,7342968244.972648,8032977123.326725,30194416.08508899,14424502.359429484,NaN,NaN,NaN,NaN,NaN,NaN
1401494400,8031508238.044157,8138779870.064973,7897633084.057924,8118119738.464695,30194416.08508899,15442742.804756919,NaN,NaN,NaN,NaN,NaN,NaN
1401580800,8137416645.726036,8877697757.34987,8013323502.630084,8190759985.272108,28488904.573888794,16375707.674524343,NaN,NaN,NaN,NaN,NaN,NaN
1401667200,8190279783.58897,8817147200.604584,7953363683.742671,8585036788.531676,28488904.573888794,17308672.54429177,NaN,NaN,NaN,NaN,NaN,NaN
1401753600,8597356000.414854,8846193163.31813,8424870194.728853,8694808997.711529,28488904.573888794,18241637.414059192,NaN,NaN,NaN,NaN,NaN,NaN
1401840000,8678720474.18337,8742685227.669268,8060775068.495875,8306213351.6169195,28488904.573888794,19174602.283826616,NaN,NaN,NaN,NaN,NaN,NaN
1401926400,8307099832.589276,8685979021.014412,8282672050.811638,8566402816.053473,28488904.573888794,20107567.15359404,NaN,NaN,NaN,NaN,NaN,NaN
1402012800,8566143751.405679,8585962573.523678,8378880014.322083,8388950222.226749,28488904.573888794,21040532.023361467,NaN,NaN,NaN,NaN,NaN,NaN
1402099200,8389346748.010976,8519806147.120901,8236073828.970682,8512514842.184078,28488904.573888794,22189860.82042538,NaN,NaN,NaN,NaN,NaN,NaN
1402185600,8532173868.273905,8586702977.0985775,8452619295.584545,8538703836.845954,14168864.352530392,22623187.606421374,NaN,NaN,NaN,NaN,NaN,NaN
1402272000,8539568072.996946,8555257601.877993,8299913187.91247,8420515243.919506,14168864.352530392,23056514.39241737,NaN,NaN,NaN,NaN,NaN,NaN
1402358400,8420451124.188428,8544275351.361618,8334425780.43911,8427926519.662596,14168864.352530392,23489841.17841337,NaN,NaN,NaN,NaN,NaN,NaN
1402444800,8427886315.351326,8484165636.610404,7986602745.237613,8060815753.282002,14168864.352530392,23923167.964409363,NaN,NaN,NaN,NaN,NaN,NaN
1402531200,8103553898.671491,8196404451.811186,7142384803.8631,7396994894.368629,14168864.352530392,24356494.75040536,NaN,NaN,NaN,NaN,NaN,NaN
1402617600,7406779441.343676,7961061372.835529,7315772662.696546,7694746573.158377,14168864.352530392,24789821.536401354,NaN,NaN,NaN,NaN,NaN,NaN
1402704000,7694746547.317572,7717050568.514254,6993990823.35687,7364496315.516132,14168864.352530392,23988543.949773427,NaN,NaN,NaN,NaN,NaN,NaN
1402790400,7381701246.244285,7728852896.591064,7187980129.058568,7665258182.670714,42671492.85792602,24612397.78841528,NaN,NaN,NaN,NaN,NaN,NaN
1402876800,7711588503.533604,7946413412.737682,7576530822.581855,7643452185.274925,42671492.85792602,25236251.62705713,NaN,NaN,NaN,NaN,NaN,NaN
1402963200,7644624788.8090315,7948163921.721105,7550141610.790681,7896243558.8265505,42671492.85792602,25860105.465698984,NaN,NaN,NaN,NaN,NaN,NaN
1403049600,7895742754.174049,8024062151.805946,7805365840.956294,7903675468.407681,42671492.85792602,26483959.304340836,NaN,NaN,NaN,NaN,NaN,NaN
1403136000,7916044619.537618,7946995855.1408615,7680682570.925144,7729982751.134525,42671492.85792602,27107813.14298269,NaN,NaN,NaN,NaN,NaN,NaN
1403222400,7729385729.105452,7806337106.168525,7553216523.855895,7656917702.875669,42671492.85792602,27731666.981624544,NaN,NaN,NaN,NaN,NaN,NaN
1403308800,7681220255.009185,7747659101.881681,7545872975.320557,7694824420.155197,42671492.85792602,28440796.395826407,NaN,NaN,NaN,NaN,NaN,NaN
1403395200,7724760278.158186,7911596663.171706,7675478538.322582,7844175409.727403,14693591.0490696,27751030.71958545,NaN,NaN,NaN,NaN,NaN,NaN
1403481600,7844794125.858424,7859305037.89258,7583073764.552541,7686189733.6415615,14693591.0490696,27061265.04334449,NaN,NaN,NaN,NaN,NaN,NaN
1403568000,7685614992.496843,7688977496.481868,7469817039.292534,7479118360.940014,14693591.0490696,26371499.367103532,NaN,NaN,NaN,NaN,NaN,NaN
1403654400,7497002723.944159,7574020964.279321,7234895382.045116,7313867565.730355,14693591.0490696,25681733.690862574,NaN,NaN,NaN,NaN,NaN,NaN
1403740800,7316231960.770589,7584748467.406118,7271782197.270996,7575743501.8333,14693591.0490696,24991968.01462161,NaN,NaN,NaN,NaN,NaN,NaN
1403827200,7578579079.348685,7841798361.317442,7494291813.684638,7835130588.201615,14693591.0490696,24302202.338380653,NaN,NaN,NaN,NaN,NaN,NaN
1403913600,7835632722.814697,7892942977.005303,7693077285.84577,7694817352.79125,14693591.0490696,24328438.67320761,NaN,NaN,NaN,NaN,NaN,NaN
1404000000,7739695943.539868,7877481796.428249,7710221136.048523,7847760410.9967165,14597354.602723502,24349863.185717262,NaN,NaN,NaN,NaN,NaN,NaN
1404086400,7847064453.825262,8467014063.897951,7778382474.911178,8379261830.158496,14597354.602723502,24371287.698226918,NaN,NaN,NaN,NaN,NaN,NaN
1404172800,8364754209.576262,8614119432.420197,8329499931.761861,8336589356.387873,14597354.602723502,24392712.21073657,NaN,NaN,NaN,NaN,NaN,NaN
1404259200,8335006183.519133,8605446249.652348,8317825574.114062,8488299468.410087,14597354.602723502,24414136.723246224,NaN,NaN,NaN,NaN,NaN,NaN
1404345600,8483255429.873768,8532133763.170876,8334744856.826833,8437590282.567319,14597354.602723502,24435561.235755876,NaN,NaN,NaN,NaN,NaN,NaN
1404432000,8469564428.685304,8503095088.228969,8047687703.371637,8218904246.376926,14597354.602723502,24456985.748265527,NaN,NaN,NaN,NaN,NaN,NaN
1404518400,8215275362.197125,8271200232.018344,8135766275.310298,8225544380.7196665,14597354.602723502,23053278.835505404,NaN,NaN,NaN,NaN,NaN,NaN
1404604800,8255145394.200862,8365957792.632809,8144237917.586009,8248681071.646051,16015349.606510997,21720471.67293465,NaN,NaN,NaN,NaN,NaN,NaN
1404691200,8291843359.187099,8325096926.24702,8014160570.564535,8137755768.303654,16015349.606510997,20387664.5103639,NaN,NaN,NaN,NaN,NaN,NaN
1404777600,8137896746.802288,8200731380.943547,8067801668.728732,8168713063.695325,16015349.606510997,19054857.34779315,NaN,NaN,NaN,NaN,NaN,NaN
1404864000,8167537223.42824,8214204077.722665,8102527785.238121,8116270831.395718,16015349.606510997,17722050.1852224,NaN,NaN,NaN,NaN,NaN,NaN
1404950400,8140851809.276587,8173089472.544276,7950953764.724236,8016643801.163108,16015349.606510997,16389243.022651648,NaN,NaN,NaN,NaN,NaN,NaN
1405036800,8075781592.14271,8315907962.728858,8027196531.842452,8310397617.196397,16015349.606510997,15056435.860080898,NaN,NaN,NaN,NaN,NaN,NaN
1405123200,8310410383.159563,8412915090.238062,8224575318.516352,8349292457.33697,16015349.606510997,15122523.787952969,NaN,NaN,NaN,NaN,NaN,NaN
1405209600,8364783387.743081,8379060558.424756,8206544891.728981,8270825071.313932,20624727.950430382,15419080.633021008,NaN,NaN,NaN,NaN,NaN,NaN
1405296000,8270907929.136471,8290331504.891811,8083745589.250834,8143792842.27112,20624727.950430382,15715637.47808905,NaN,NaN,NaN,NaN,NaN,NaN
1405382400,8144278950.652022,8184274669.004105,8073799269.709211,8123370351.932731,20624727.950430382,16012194.32315709,NaN,NaN,NaN,NaN,NaN,NaN
1405468800,8167534319.947004,8199308647.878624,7992443376.8202505,8086808037.78466,20624727.950430382,16308751.16822513,NaN,NaN,NaN,NaN,NaN,NaN
1405555200,8094588909.062498,8258636477.243445,7996252789.669489,8164522084.919167,20624727.950430382,16605308.013293171,NaN,NaN,NaN,NaN,NaN,NaN
1405641600,8217777207.034602,8310513012.687663,8110966744.09297,8297643169.546353,20624727.950430382,16901864.85836121,NaN,NaN,NaN,NaN,NaN,NaN
1405728000,8298067831.430255,8300708105.078985,8195693090.167325,8244041817.211514,20624727.950430382,17203233.525746558,NaN,NaN,NaN,NaN,NaN,NaN
1405814400,8282944857.441322,8284945351.58618,8147359366.526389,8241346617.129477,9064867.507315189,16926609.170976143,NaN,NaN,NaN,NaN,NaN,NaN
1405900800,8242093264.57809,8257424243.785757,8079558950.754458,8184015799.758881,9064867.507315189,16649984.816205729,NaN,NaN,NaN,NaN,NaN,NaN
1405987200,8182494176.6276,8215447887.217966,8120297189.460951,8122977700.324883,9064867.507315189,16373360.461435312,NaN,NaN,NaN,NaN,NaN,NaN
1406073600,8145175458.85207,8188006000.09538,8084265588.776894,8158155026.729452,9064867.507315189,16096736.106664896,NaN,NaN,NaN,NaN,NaN,NaN
1406160000,8157560435.712367,8173556677.419243,7763432417.807816,7902314847.931329,9064867.507315189,15820111.75189448,NaN,NaN,NaN,NaN,NaN,NaN
1406246400,7933693764.978887,8011173906.596716,7786131670.363067,7919062737.649811,9064867.507315189,15543487.397124063,NaN,NaN,NaN,NaN,NaN,NaN
1406332800,7918201405.086534,7921556891.568334,7746874650.333766,7830786652.223996,9064867.507315189,15195963.292164272,NaN,NaN,NaN,NaN,NaN,NaN
1406419200,7845895166.70886,7935265885.258449,7748702381.426209,7767974426.381695,12239771.169128971,15007184.37029517,NaN,NaN,NaN,NaN,NaN,NaN
1406505600,7798471057.320259,7845286736.773918,7504581179.012505,7715961388.1727,12239771.169128971,14818405.448426068,NaN,NaN,NaN,NaN,NaN,NaN
1406592000,7760566662.043736,7789377289.850232,7600611431.839206,7706328180.398143,12239771.169128971,14629626.526556965,NaN,NaN,NaN,NaN,NaN,NaN
1406678400,7706466433.064124,7709533278.837135,7324674825.347451,7414685711.537952,12239771.169128971,14440847.604687864,NaN,NaN,NaN,NaN,NaN,NaN
1406764800,7414779663.413412,7764585180.888316,7308478549.869978,7656986551.094582,12239771.169128971,14252068.682818761,NaN,NaN,NaN,NaN,NaN,NaN
1406851200,7688740878.5655,8002411809.635949,7658271991.266783,7878547252.0385685,12239771.169128971,14063289.76094966,NaN,NaN,NaN,NaN,NaN,NaN
1406937600,7872538241.897393,7892808559.503052,7697295425.042674,7761791087.64101,12239771.169128971,13644041.921884587,NaN,NaN,NaN,NaN,NaN,NaN
1407024000,7777469911.479202,7801517060.391073,7624969493.74258,7767225051.854329,9818970.115098514,13103754.030117992,NaN,NaN,NaN,NaN,NaN,NaN
1407110400,7750999071.073453,7862544792.816896,7669765493.684585,7760864802.558691,9818970.115098514,12563466.1383514,NaN,NaN,NaN,NaN,NaN,NaN
1407196800,7760647918.304675,7770158150.279204,7622257034.75808,7671016793.184391,9818970.115098514,12023178.246584805,NaN,NaN,NaN,NaN,NaN,NaN
1407283200,7671311742.4974165,7735223133.720145,7597444005.941458,7662939026.767014,9818970.115098514,11482890.35481821,NaN,NaN,NaN,NaN,NaN,NaN
1407369600,7662451685.727345,7807140015.567161,7630561795.835842,7723645676.357721,9818970.115098514,10942602.463051615,NaN,NaN,NaN,NaN,NaN,NaN
1407456000,7723754120.028442,7847651764.843293,7697528649.216543,7751682033.08759,9818970.115098514,10402314.57128502,NaN,NaN,NaN,NaN,NaN,NaN
1407542400,7764992704.0802145,7798186781.443668,7711116559.352826,7750074936.713816,9818970.115098514,10440019.701674188,NaN,NaN,NaN,NaN,NaN,NaN
1407628800,7789215794.551234,7887698349.985937,7737195712.363962,7805645473.430306,9456785.483728029,10459615.600494828,NaN,NaN,NaN,NaN,NaN,NaN
1407715200,7805878699.814293,7807455510.1942425,7536515103.283687,7576737484.48076,9456785.483728029,10479211.49931547,NaN,NaN,NaN,NaN,NaN,NaN
1407801600,7584614606.797295,7587463940.316766,7414849382.1790695,7481259586.199705,9456785.483728029,10498807.398136113,NaN,NaN,NaN,NaN,NaN,NaN
1407888000,7516104787.665652,7554656072.414794,6920762499.940566,7245133147.622457,9456785.483728029,10518403.296956753,NaN,NaN,NaN,NaN,NaN,NaN
1407974400,7259652445.256545,7290242531.090114,6558441126.877424,6706795730.709913,9456785.483728029,10537999.195777396,NaN,NaN,NaN,NaN,NaN,NaN
1408060800,6706606999.656446,6891770410.369596,6351543408.049809,6601287522.969559,9456785.483728029,10557595.094598036,NaN,NaN,NaN,NaN,NaN,NaN
1408147200,6649820307.347283,7093945604.598437,6409996635.790641,6907806683.986069,9456785.483728029,10418445.810327988,NaN,NaN,NaN,NaN,NaN,NaN
1408233600,6943126696.682449,6966174474.581771,6432402125.898852,6587928745.551826,26233741.35312917,11118144.319527999,NaN,NaN,NaN,NaN,NaN,NaN
1408320000,6603853314.447716,6772741128.87521,5852730882.456405,6294887714.21644,26233741.35312917,11817842.828728009,NaN,NaN,NaN,NaN,NaN,NaN
1408406400,6287911308.239835,6544209177.189242,5998321135.499317,6441756087.632495,26233741.35312917,12517541.337928018,NaN,NaN,NaN,NaN,NaN,NaN
1408492800,6526786457.203541,7004925267.715231,6179159234.47383,6860922059.7402,26233741.35312917,13217239.847128028,NaN,NaN,NaN,NaN,NaN,NaN
1408579200,6861697921.378291,7118599567.459651,6769401172.331715,6903001462.700037,26233741.35312917,13916938.356328037,NaN,NaN,NaN,NaN,NaN,NaN
1408665600,6912130353.477537,7053394133.614055,6642928766.223951,6861158112.424559,26233741.35312917,14616636.865528047,NaN,NaN,NaN,NaN,NaN,NaN
1408752000,6863730117.306221,6868943146.997448,6476988552.555907,6623410114.7065525,26233741.35312917,15437375.427429577,NaN,NaN,NaN,NaN,NaN,NaN
1408838400,6636684132.82093,6899332986.197253,6606059627.767382,6789391313.866976,30325632.44230168,16462708.543789735,NaN,NaN,NaN,NaN,NaN,NaN
1408924800,6789077164.103804,6855938622.734709,6638541305.677726,6771533666.627576,30325632.44230168,17488041.660149895,NaN,NaN,NaN,NaN,NaN,NaN
1409011200,6771488784.334679,6975771073.805592,6711568152.444416,6861264884.156292,30325632.44230168,18513374.776510052,NaN,NaN,NaN,NaN,NaN,NaN
1409097600,6890975542.644066,7013366580.462131,6816446936.952301,6857116173.988508,30325632.44230168,19538707.89287021,NaN,NaN,NaN,NaN,NaN,NaN
1409184000,6856021256.618001,6909494283.341913,6761589277.63835,6773544485.086724,30325632.44230168,20564041.009230368,NaN,NaN,NaN,NaN,NaN,NaN
