time,open,high,low,close,Volume,Volume MA,Basis,Upper,Lower,Basis,Upper,Lower
1518566400,8504.57,9515,8504.57,9490.98,17468.73886593,22390.112545718053,NaN,NaN,NaN,NaN,NaN,NaN
1518652800,9490.98,10234,9350,10018,21020.78134698,22687.442543972058,NaN,NaN,NaN,NaN,NaN,NaN
1518739200,10011.3,10300,9707.51,10196,11857.64277513,22765.004310753557,NaN,NaN,NaN,NaN,NaN,NaN
1518825600,10203.14,11135.83,10053.5,11101,14511.16558676,22992.781301781055,NaN,NaN,NaN,NaN,NaN,NaN
1518912000,11101,11300,10153.15,10421.06,17623.07943135,23374.117428424557,NaN,NaN,NaN,NaN,NaN,NaN
1518998400,10433.68,11262.48,10307.51,11173,11698.25622611,22904.920613348055,NaN,NaN,NaN,NaN,NaN,NaN
1519084800,11159.12,11780,11080.37,11233.41,15880.9090398,23061.790591808556,NaN,NaN,NaN,NaN,NaN,NaN
1519171200,11233.42,11275.74,10256,10449.4,19959.67715652,22741.94500766906,NaN,NaN,NaN,NaN,NaN,NaN
1519257600,10446.79,10935,9731.2,9843.34,20042.94723459,21523.79137793306,NaN,NaN,NaN,NaN,NaN,NaN
1519344000,9833.25,10405.3,9600,10166.1,16031.82441983,21514.963893253556,NaN,NaN,NaN,NaN,NaN,NaN
1519430400,10135.2,10540.63,9373.48,9689.99,13972.71472351,21258.07014236156,NaN,NaN,NaN,NaN,NaN,NaN
1519516800,9688.26,9883.41,9260,9590.04,11037.17695269,19482.70754978056,NaN,NaN,NaN,NaN,NaN,NaN
1519603200,9595.99,10461.97,9376.34,10324.7,16156.80505618,16742.47931967656,NaN,NaN,NaN,NaN,NaN,NaN
1519689600,10329.99,10850,10150,10566.3,10408.47993775,15630.858689687058,NaN,NaN,NaN,NaN,NaN,NaN
1519776000,10572.49,11064.75,10255.07,10314.9,10490.74905816,15018.076583539058,NaN,NaN,NaN,NaN,NaN,NaN
1519862400,10314.99,11090,10223.41,10903.13,9481.66514611,14571.253986323558,NaN,NaN,NaN,NaN,NaN,NaN
1519948800,10917.37,11175,10774.01,11029.99,8329.09790086,14254.18094626506,NaN,NaN,NaN,NaN,NaN,NaN
1520035200,11032.81,11503.24,11022.85,11445,7786.26753951,14007.905030955557,NaN,NaN,NaN,NaN,NaN,NaN
1520121600,11445,11511,11054.91,11463.27,6830.56713856,13596.644308232057,NaN,NaN,NaN,NaN,NaN,NaN
1520208000,11479.68,11688,11383.66,11419.24,9933.67623336,13526.111088484558,NaN,NaN,NaN,NaN,NaN,NaN
1520294400,11417.39,11420.01,10560.19,10723.76,14734.41949313,13389.395119844557,NaN,NaN,NaN,NaN,NaN,NaN
1520380800,10723.01,10911.78,9450,9913.03,26116.51184803,13644.181644897059,NaN,NaN,NaN,NaN,NaN,NaN
1520467200,9904.52,10150,9078.95,9285.32,22522.42746991,14177.420879636058,NaN,NaN,NaN,NaN,NaN,NaN
1520553600,9293.06,9420.39,8366,9230,29014.16684454,14902.570942525059,NaN,NaN,NaN,NaN,NaN,NaN
1520640000,9228.83,9514.96,8697,8791.47,12886.58857926,14665.74639992056,NaN,NaN,NaN,NaN,NaN,NaN
1520726400,8795.04,9768.37,8450,9535.04,16407.54237557,14901.210707393559,NaN,NaN,NaN,NaN,NaN,NaN
1520812800,9535.04,9892,8742.07,9120.75,18751.02057959,15044.71628438306,NaN,NaN,NaN,NaN,NaN,NaN
1520899200,9115.24,9482.79,8830,9142.32,16001.47534639,14846.806193876557,NaN,NaN,NaN,NaN,NaN,NaN
1520985600,9152.07,9356.14,7948,8196.69,21191.0231358,14904.209988937055,NaN,NaN,NaN,NaN,NaN,NaN
1521072000,8195.99,8425,7682,8265.05,18387.609985,15021.999267195555,NaN,NaN,NaN,NaN,NaN,NaN
1521158400,8265.05,8613.06,7914.08,8258.54,16498.62433531,15148.294747785554,NaN,NaN,NaN,NaN,NaN,NaN
1521244800,8258.54,8356.4,7730.23,7860.83,12048.6688914,15198.869344721053,NaN,NaN,NaN,NaN,NaN,NaN
1521331200,7860.83,8324.92,7325.37,8188.24,19547.36114711,15368.397149267554,NaN,NaN,NaN,NaN,NaN,NaN
1521417600,8205.55,8718.74,8114.17,8596.93,19396.08835883,15817.777570321556,NaN,NaN,NaN,NaN,NaN,NaN
1521504000,8596.79,9051,8313.01,8904.02,13454.8222604,15965.981230433556,NaN,NaN,NaN,NaN,NaN,NaN
1521590400,8904.02,9188.1,8754.83,8893.79,12100.99713332,16096.947829794057,NaN,NaN,NaN,NaN,NaN,NaN
1521676800,8892.18,9099.59,8503.52,8704.67,12587.63392229,16309.874630865557,NaN,NaN,NaN,NaN,NaN,NaN
1521763200,8708.52,8920.79,8265,8920.79,13749.78486097,16608.05049693856,NaN,NaN,NaN,NaN,NaN,NaN
1521849600,8917.99,9020,8505,8547,9731.98236841,16753.121258431056,NaN,NaN,NaN,NaN,NaN,NaN
1521936000,8541.96,8680,8368.63,8453.9,9155.91214778,16714.233054152057,NaN,NaN,NaN,NaN,NaN,NaN
1522022400,8451.12,8500,7831.15,8149.66,17693.4153393,16862.182846460557,NaN,NaN,NaN,NaN,NaN,NaN
1522108800,8152.26,8211.62,7742.11,7791.7,12385.25028422,16175.619768270053,NaN,NaN,NaN,NaN,NaN,NaN
1522195200,7791.69,8104.98,7723.03,7932.41,8437.64467971,15471.380628760051,NaN,NaN,NaN,NaN,NaN,NaN
1522281600,7932.41,7968,6914.53,7088.38,22138.11413228,15127.577993147052,NaN,NaN,NaN,NaN,NaN,NaN
1522368000,7086.14,7302.35,6550,6850,29101.44802706,15938.320965537054,NaN,NaN,NaN,NaN,NaN,NaN
1522454400,6839.63,7231.73,6794.26,6928.62,11579.59705718,15696.923699617555,NaN,NaN,NaN,NaN,NaN,NaN
1522540800,6926.5,7045.71,6427.16,6813.52,18046.94087395,15661.719714335555,NaN,NaN,NaN,NaN,NaN,NaN
1522627200,6816.31,7106.5,6759.96,7052.76,13624.16035566,15542.853964799058,NaN,NaN,NaN,NaN,NaN,NaN
1522713600,7052.75,7506.84,7001.28,7416.27,16089.54162903,15287.77988946056,NaN,NaN,NaN,NaN,NaN,NaN
1522800000,7415.53,7430,6710.38,6799.95,15779.20246661,15157.359513541061,NaN,NaN,NaN,NaN,NaN,NaN
1522886400,6799.37,6928.7,6578.95,6771.69,11894.53597807,14927.15509567906,NaN,NaN,NaN,NaN,NaN,NaN
1522972800,6771.3,6850,6510,6618.33,8478.41806897,14748.642554557562,NaN,NaN,NaN,NaN,NaN,NaN
